"date","state","smoothed_cases","smoothed_deaths","smoothed_pct_hh_cli_weighted","smoothed_pct_cmnty_cli_weighted","smoothed_pct_hh_fever_weighted","smoothed_pct_hh_sore_throat_weighted","smoothed_pct_hh_cough_weighted","smoothed_pct_hh_shortness_of_breath_weighted","smoothed_pct_self_fever_weighted","smoothed_pct_self_sore_throat_weighted","smoothed_pct_self_anosmia_ageusia_weighted","smoothed_pct_contact_covid_positive_weighted"
2020-06-04,"MD",642.428571428571,29,1.2674,12.0629,1.611,5.996,12.2197,5.2368,0.8917,4.9198,1.4676,2.6643
2020-06-04,"ME",31.2857142857143,0.714285714285714,0.3599,7.8228,0.6482,3.7597,9.7035,4.5756,0.3591,2.9205,0.5961,0.9993
2020-06-04,"MI",912.428571428571,54.1428571428571,0.6411,10.1486,0.8338,4.4458,11.136,5.2696,0.5851,3.7889,1.0424,1.9032
2020-06-04,"MN",431.285714285714,24.2857142857143,0.8183,12.8669,1.0399,5.2524,12.119,4.7978,0.681,4.5204,1.1191,1.7957
2020-06-04,"MO",234.571428571429,8.57142857142857,0.8012,9.7857,1.1595,5.6499,13.8253,6.7558,0.685,4.653,1.163,1.0284
2020-06-04,"MS",308.714285714286,12.2857142857143,0.9771,14.6078,1.2745,5.2933,14.1006,6.0373,0.8171,4.0177,1.6471,3.232
2020-06-04,"MT",5.14285714285714,0.142857142857143,0.5962,6.0355,0.7642,4.0561,11.0787,5.4695,0.3768,3.1438,1.3868,1.063
2020-06-04,"NC",1041.71428571429,17.8571428571429,0.8133,10.5493,1.0596,4.8353,11.4701,4.9865,0.6005,3.9331,1.1378,1.6804
2020-06-04,"ND",37.4285714285714,1,0.8563,12.2052,1.2185,4.3363,10.7987,4.9117,0.7425,4.0176,1.0799,1.619
2020-06-04,"NE",165.571428571429,2.85714285714286,1.0239,15.3484,1.3449,5.5882,12.2994,4.5464,1.0701,4.7023,1.3506,2.264
2020-06-04,"NH",54.7142857142857,5.14285714285714,0.5478,10.3353,0.8089,4.3313,11.483,5.2144,0.4214,3.6586,1.102,1.8762
2020-06-04,"NJ",468.285714285714,71,0.6499,13.0846,1.0393,4.7298,9.3204,3.528,0.4655,3.632,0.8044,4.1194
2020-06-04,"NM",158.571428571429,5,0.7395,10.0999,0.9171,4.7902,10.7849,5.099,0.6557,3.6912,0.8179,1.6145
2020-06-04,"NV",180.857142857143,2.85714285714286,0.6909,8.9479,0.8507,4.3528,10.137,4.8295,0.5012,3.7069,0.9172,1.2522
2020-06-04,"NY",860.142857142857,65.4285714285714,0.7868,11.6331,1.0187,4.3692,9.8979,4.5133,0.4748,3.5474,1.0541,3.2857
2020-06-04,"OH",397.571428571429,22.5714285714286,0.7165,10.1454,0.9266,4.8729,12.4562,5.4657,0.6729,4.0115,0.8699,1.6297
2020-06-04,"OK",96.4285714285714,2,0.941,9.8764,1.2664,5.1294,14.0255,6.8585,0.7974,4.1431,1.1828,1.3694
2020-06-04,"OR",100,1.42857142857143,0.5815,7.4134,0.9193,4.9848,11.945,4.9165,0.5536,4.399,1.1349,0.9299
2020-06-04,"PA",505.571428571429,57.2857142857143,0.5968,8.8282,0.8264,4.0563,10.0814,4.3247,0.4429,3.5374,0.9671,2.0394
2020-06-04,"RI",76.7142857142857,10,0.6134,11.8155,0.7291,3.9743,9.2166,4.058,0.4766,3.201,1.2381,2.9672
2020-06-04,"SC",444,8.14285714285714,0.7651,10.4383,1.002,4.7853,11.5562,4.8391,0.6816,3.7588,1.2079,1.8442
2020-06-04,"SD",63.2857142857143,1,0.6664,15.8211,0.9283,5.2525,12.72,5.7054,0.7617,4.7321,2.0421,2.2932
2020-06-04,"TN",479.285714285714,7.14285714285714,0.8588,8.8326,1.0948,5.254,13.4605,5.7958,0.7063,4.5399,1.0936,1.4028
2020-06-04,"TX",1746.42857142857,21.4285714285714,0.9594,10.5323,1.3186,5.6606,11.3409,4.7102,0.7641,4.5347,1.1548,1.8436
2020-06-04,"UT",346.285714285714,1.57142857142857,0.962,12.5371,1.3598,6.6262,12.2204,5.217,0.8259,5.5656,1.3021,1.6808
2020-06-04,"VA",753.142857142857,12.2857142857143,0.8141,11.2914,1.1198,5.3659,11.6108,4.9641,0.7088,4.4224,1.0223,2.0393
2020-06-04,"VT",15,0,0.6027,5.782,0.9052,2.9956,9.1049,3.8127,0.784,2.5239,0.4511,0.8627
2020-06-04,"WA",309.142857142857,5.42857142857143,0.6296,9.7364,0.8651,5.6138,12.3569,4.8551,0.5713,4.428,1.0765,1.2915
2020-06-04,"WI",599.285714285714,8.71428571428571,0.7097,10.2459,0.8774,5.2639,11.6,4.9638,0.4206,4.5699,1.0588,1.3522
2020-06-04,"WV",16.5714285714286,1,0.8717,9.0332,1.0761,4.4546,13.7267,6.4772,0.4211,3.7073,0.8653,0.937
2020-06-04,"WY",9.28571428571429,0.142857142857143,0.725,11.5306,1.003,4.2064,9.0586,5.8649,1.0899,3.7862,1.6845,1.6532
2020-06-05,"AK",17.7142857142857,0.142857142857143,0.6909,7.9547,1.1346,6.9082,12.0961,4.3309,0.6055,5.7776,0.7635,0.9177
2020-06-05,"AL",539,14.5714285714286,1.0682,15.2105,1.422,4.813,14.4334,6.0576,1.0073,3.9424,1.5984,2.2706
2020-06-05,"AR",341.571428571429,2.85714285714286,1.522,12.7404,1.7385,6.3943,15.5753,6.9448,1.1465,4.8297,1.2939,1.76
2020-06-05,"AZ",1243.85714285714,18.5714285714286,1.1937,11.3511,1.6446,5.7333,12.2458,5.6489,0.9895,4.6615,1.2777,2.0522
2020-06-05,"CA",2970.28571428571,65.2857142857143,0.6631,7.8215,1.0241,5.0254,9.0344,3.9767,0.5014,3.9977,1.0783,1.4982
2020-06-05,"CO",183.714285714286,10.1428571428571,0.7099,10.857,1.0964,4.7963,10.0231,5.2337,0.6425,4.2167,1.0344,1.8032
2020-06-05,"CT",174.571428571429,19.8571428571429,0.5906,11.9303,0.7907,4.3256,9.806,4.1576,0.3868,3.4929,1.0736,2.8256
2020-06-05,"DC",67,3.85714285714286,0.5727,12.8834,1.2882,7.3132,11.4804,2.8419,1.1538,6.6696,0.876,1.6619
2020-06-05,"DE",51.4285714285714,4,0.5817,11.1068,0.8571,4.4321,9.4052,4.6368,0.2207,3.723,1.5377,3.2229
2020-06-05,"FL",1269.42857142857,34.4285714285714,0.7412,7.8615,1.0381,4.6729,10.0673,4.5961,0.679,3.6662,1.0186,1.4939
2020-06-05,"GA",686.285714285714,31.5714285714286,0.7929,11.4751,1.0442,4.8874,11.9514,4.7909,0.6394,3.94,1.0234,2.071
2020-06-05,"HI",5.14285714285714,0,0.3196,5.4683,0.5683,3.9058,10.059,4.119,0.3496,3.0536,0.4664,0.5127
2020-06-05,"IA",308.571428571429,7.28571428571429,1.1582,15.4106,1.4821,5.784,13.3163,6.5226,0.84,4.8986,1.3381,2.8668
2020-06-05,"ID",35.5714285714286,0.428571428571429,0.7693,9.6351,1.0786,4.7019,11.1218,5.441,0.8494,4.0205,1.3016,1.6999
2020-06-05,"IL",940.285714285714,88,0.6952,11.7444,0.9458,4.5372,10.3763,4.4486,0.5351,3.7465,1.1125,2.563
2020-06-05,"IN",387,21.2857142857143,1.0266,14.0868,1.2353,5.8334,13.4899,6.3252,0.6583,4.7371,1.2992,2.3345
2020-06-05,"KS",93.1428571428571,1.71428571428571,0.9451,10.6452,1.2666,4.8536,11.6445,5.3015,0.6977,4.0995,1.1882,1.7018
2020-06-05,"KY",192.428571428571,6.28571428571429,0.5926,11.0975,0.853,5.1907,13.102,6.6257,0.5749,4.294,1.2707,1.4638
2020-06-05,"LA",416,14.8571428571429,0.9473,13.8511,1.2866,5.0913,12.2359,4.8987,0.8033,3.9867,1.2021,3.1913
2020-06-05,"MA",372,41.5714285714286,0.6148,12.6888,0.8069,4.8567,10.8543,4.0292,0.4525,4.2855,1.1426,2.8191
2020-06-05,"MD",619,29.5714285714286,1.1768,11.7218,1.5375,5.8026,12.207,5.3686,0.7665,4.7852,1.2756,2.418
2020-06-05,"ME",31.5714285714286,0.714285714285714,0.3491,7.9811,0.6455,4.0517,9.8081,4.8848,0.4031,3.3733,0.6316,1.0482
2020-06-05,"MI",916,54.4285714285714,0.5902,10.004,0.7699,4.3802,11.0251,5.152,0.5167,3.6803,1.0823,1.8674
2020-06-05,"MN",437.571428571429,22,0.7336,12.3629,0.9903,5.3932,11.7554,4.5606,0.5945,4.5543,0.9987,1.8635
2020-06-05,"MO",234,9.57142857142857,0.7902,9.74,1.152,5.5406,13.8699,6.7575,0.7027,4.6816,1.2811,1.058
2020-06-05,"MS",274.714285714286,10.5714285714286,0.9948,14.7989,1.321,5.4919,14.2378,5.9739,0.9184,4.201,1.516,3.1522
2020-06-05,"MT",3.71428571428571,0.142857142857143,0.616,6.6468,0.7849,4.1745,11.3656,5.4804,0.3567,3.3155,1.5221,1.0842
2020-06-05,"NC",1065.57142857143,17.2857142857143,0.8151,10.6184,1.0444,4.9581,11.4727,4.9838,0.5722,3.9898,1.1091,1.7869
2020-06-05,"ND",39.1428571428571,1.14285714285714,0.8993,13.0409,1.2536,4.5071,11.1119,5.3351,0.788,4.1929,1.221,1.6343
2020-06-05,"NE",171.142857142857,3.42857142857143,1.0527,15.1924,1.3967,5.4316,11.8037,4.6655,1.0481,4.628,1.3312,2.4281
2020-06-05,"NH",47.5714285714286,5,0.5955,9.9023,0.8814,4.3061,11.4743,4.9946,0.449,3.5658,1.0919,1.8139
2020-06-05,"NJ",469.428571428571,67.5714285714286,0.6404,12.9194,0.9985,4.6951,9.0655,3.5447,0.3958,3.6822,0.8047,4.2928
2020-06-05,"NM",145,5.42857142857143,0.8593,9.8805,1.0518,4.8045,10.897,5.2839,0.6704,3.611,0.7965,1.5531
2020-06-05,"NV",192.285714285714,4.42857142857143,0.7196,8.432,0.8809,4.2486,9.8998,5.0804,0.5015,3.6135,1.1196,1.3155
2020-06-05,"NY",813.142857142857,60,0.7725,11.3769,1.0495,4.3807,9.9624,4.5265,0.4609,3.5401,1.0903,3.4144
2020-06-05,"OH",388.857142857143,21.5714285714286,0.7066,9.8799,0.891,4.8196,12.5747,5.5956,0.643,3.9411,0.8897,1.5462
2020-06-05,"OK",102.714285714286,1.85714285714286,0.9303,9.8731,1.2758,5.0296,14.2094,6.8508,0.7841,4.1219,1.1356,1.4401
2020-06-05,"OR",111,1.71428571428571,0.5229,7.5529,0.8698,4.877,12.0138,4.7944,0.4973,4.4681,1.1545,0.8898
2020-06-05,"PA",502.285714285714,46.4285714285714,0.5736,8.7196,0.8189,4.0265,10.0684,4.3921,0.4271,3.5357,0.9487,1.9865
2020-06-05,"RI",76.7142857142857,9.57142857142857,0.6277,11.2351,0.746,3.9366,8.6349,3.7853,0.4248,2.9498,1.0753,2.9707
2020-06-05,"SC",490.857142857143,9,0.874,10.5038,1.1618,4.83,11.4407,4.7801,0.797,3.8951,1.2206,1.9072
2020-06-05,"SD",59.7142857142857,1.28571428571429,0.5763,15.5095,0.896,5.3943,12.6076,5.5355,0.7279,4.8616,1.9795,2.5328
2020-06-05,"TN",484.571428571429,5.71428571428571,0.8972,8.8718,1.1303,5.323,13.5721,5.7909,0.7408,4.4619,1.0371,1.6054
2020-06-05,"TX",1777.42857142857,21.2857142857143,0.8903,10.5108,1.2819,5.6693,11.2554,4.6338,0.7356,4.5311,1.0847,1.8675
2020-06-05,"UT",358.285714285714,2,1.0263,12.7976,1.5087,6.8488,12.2189,5.1195,0.8941,5.5878,1.3409,1.5608
2020-06-05,"VA",684.428571428571,10.7142857142857,0.7622,11.0579,1.0688,5.2142,11.4911,4.8492,0.6401,4.3841,1.0597,2.1073
2020-06-05,"VT",12,0,0.6766,5.1461,0.901,3.2253,9.6228,4.259,0.6905,2.8747,0.4328,0.885
2020-06-05,"WA",310.428571428571,6.85714285714286,0.6055,9.3011,0.8395,5.4469,12.2572,4.95,0.5735,4.4773,1.084,1.3958
2020-06-05,"WI",578.857142857143,9.14285714285714,0.6369,10.243,0.8062,5.1398,11.3127,4.9051,0.4752,4.6011,0.9399,1.4184
2020-06-05,"WV",16.4285714285714,1,0.7276,8.919,0.9266,4.7535,14.3852,6.5211,0.3505,4.1626,0.9267,0.9927
2020-06-05,"WY",12.5714285714286,0.142857142857143,0.5956,11.0387,0.9268,3.9705,9.0728,6.0975,1.2219,3.6829,1.4477,1.2744
2020-06-06,"AK",17.5714285714286,0.285714285714286,0.6245,8.2373,1.0137,7.352,12.5787,5.0488,0.5584,5.8872,0.7985,1.0002
2020-06-06,"AL",617.571428571429,13.2857142857143,1.1257,15.0838,1.4773,4.8463,14.4033,5.6948,0.9992,3.8972,1.5036,2.2842
2020-06-06,"AR",413.714285714286,3.42857142857143,1.2899,12.721,1.4525,6.3694,14.7669,6.6579,1.0386,4.7298,1.3313,2.0312
2020-06-06,"AZ",1256.85714285714,20.1428571428571,1.1257,11.9861,1.5528,5.7681,12.2351,5.8167,0.9012,4.7535,1.3389,2.021
2020-06-06,"CA",2967.85714285714,62.2857142857143,0.6752,7.8062,1.0668,5.0769,9.0131,3.9175,0.5354,4.0116,1.0503,1.576
2020-06-06,"CO",172.285714285714,10.1428571428571,0.753,10.7905,1.1095,4.6637,9.7377,5.0783,0.6723,4.2128,1.0167,1.8451
2020-06-06,"CT",175.571428571429,17.2857142857143,0.6069,11.5123,0.7988,4.2146,9.7318,4.2713,0.3626,3.4219,1.1008,2.9698
2020-06-06,"DC",65,3.85714285714286,0.4914,13.346,1.1438,7.6116,11.8121,3.3357,0.8492,6.9124,0.6642,1.7335
2020-06-06,"DE",57.1428571428571,3.71428571428571,0.6489,10.9127,0.9399,4.3956,9.4173,4.538,0.2333,3.5307,1.6946,3.3695
2020-06-06,"FL",1354.71428571429,31,0.7207,8.0209,1.04,4.699,10.1136,4.7845,0.6397,3.7705,1.0327,1.5679
2020-06-06,"GA",703,34.4285714285714,0.7334,11.5283,0.9911,5.0354,12.0728,4.7432,0.6845,3.9798,1.0431,2.1375
2020-06-06,"HI",5.85714285714286,0,0.3858,4.9199,0.6479,3.7218,9.3197,3.4586,0.4472,2.9756,0.4703,0.5399
2020-06-06,"IA",303.285714285714,7.57142857142857,1.2078,15.423,1.5218,5.8282,13.2191,6.2915,0.859,4.7397,1.3666,2.884
2020-06-06,"ID",34.7142857142857,0.571428571428571,0.8285,9.6643,0.9711,4.8241,11.5915,5.5813,0.7201,3.9035,1.1554,1.7175
2020-06-06,"IL",881.714285714286,90.7142857142857,0.7397,11.5854,0.9833,4.7482,10.5302,4.5831,0.6173,3.8128,1.1333,2.4927
2020-06-06,"IN",373.571428571429,19.7142857142857,0.9685,14.3878,1.2051,5.601,13.5202,6.007,0.6952,4.6726,1.2506,2.3619
2020-06-06,"KS",94.1428571428571,1.42857142857143,1.0778,10.8609,1.3698,4.7945,12.0873,5.6481,0.7595,4.1545,1.2035,1.7038
2020-06-06,"KY",185.857142857143,7,0.5881,10.9163,0.8431,5.0846,13.0029,6.3089,0.5365,4.1582,1.1193,1.421
2020-06-06,"LA",429.714285714286,12,0.9059,13.6841,1.2879,5.0959,12.2234,5.0236,0.8596,3.9635,1.3202,3.1894
2020-06-06,"MA",357.428571428571,43.2857142857143,0.6233,12.7113,0.8237,4.7804,10.622,4.1637,0.4402,4.2539,1.0462,2.6484
2020-06-06,"MD",550.714285714286,28.2857142857143,1.1762,11.5004,1.5669,5.681,12.0849,5.1635,0.7323,4.7004,1.2459,2.3864
2020-06-06,"ME",34.1428571428571,0.285714285714286,0.3942,7.7737,0.6504,4.2825,10.3293,4.762,0.3275,3.5594,0.6975,1.1616
2020-06-06,"MI",305.285714285714,20,0.6223,9.9291,0.7908,4.3764,10.7598,5.193,0.5275,3.7457,1.0626,1.8429
2020-06-06,"MN",405,20.8571428571429,0.7281,12.2318,0.9745,5.5174,11.6847,4.6886,0.5689,4.5101,1.0144,1.8304
2020-06-06,"MO",228,9.71428571428571,0.9002,10.0502,1.3077,5.59,14.1709,6.8359,0.7973,4.7096,1.1298,1.2221
2020-06-06,"MS",331.714285714286,11.1428571428571,1.0762,15.1102,1.3878,5.5543,14.5486,6.1409,1.0226,4.3582,1.6599,3.3863
2020-06-06,"MT",4.85714285714286,0,0.6541,6.9007,0.8556,4.3824,11.5658,5.5568,0.3916,3.4047,1.5951,1.1692
2020-06-06,"NC",1150,18.1428571428571,0.7873,10.3324,1.0194,4.9286,11.255,4.8919,0.5138,3.9669,1.0608,1.8341
2020-06-06,"ND",38.7142857142857,0.428571428571429,0.914,13.537,1.2436,5.261,12.0499,5.7564,0.7274,4.9442,1.3437,1.4666
2020-06-06,"NE",162,4,0.9487,15.0336,1.3102,5.3554,12.0025,4.4126,0.9638,4.8066,1.1412,2.4991
2020-06-06,"NH",42.5714285714286,5.28571428571429,0.612,9.5907,0.9655,4.3033,11.4054,4.7433,0.4702,3.671,1.1696,1.8886
2020-06-06,"NJ",404,62.8571428571429,0.7393,12.5728,1.0409,4.7431,9.2876,3.5343,0.4466,3.7452,0.7809,4.4244
2020-06-06,"NM",122,5.57142857142857,0.9932,9.6949,1.1869,4.6432,10.7154,5.2476,0.685,3.4677,0.853,1.7093
2020-06-06,"NV",199.714285714286,3.71428571428571,0.785,8.6045,0.9051,4.0769,10.1782,5.6744,0.5401,3.5623,1.1186,1.3854
2020-06-06,"NY",781.571428571429,63.5714285714286,0.7744,11.3995,1.0011,4.5185,10.0163,4.5834,0.4641,3.6426,1.0884,3.2113
2020-06-06,"OH",380.857142857143,21.8571428571429,0.748,9.8169,0.977,4.7243,12.4529,5.6029,0.6393,3.7899,0.9489,1.5829
2020-06-06,"OK",120.571428571429,2,0.8257,9.5198,1.1823,4.8975,13.7273,6.6354,0.757,4.0436,1.0946,1.478
2020-06-06,"OR",114.714285714286,1.85714285714286,0.4971,7.0914,0.8271,4.8162,11.5854,4.8128,0.4969,4.477,1.002,0.8537
2020-06-06,"PA",524.285714285714,39.5714285714286,0.6084,8.5559,0.8632,4.0055,9.9045,4.3549,0.471,3.5478,0.9675,1.9947
2020-06-06,"RI",72.2857142857143,8.71428571428571,0.2812,12.1947,0.4048,3.3653,8.058,3.3623,0.3459,2.588,1.0606,2.8742
2020-06-06,"SC",531,7.85714285714286,0.9634,10.8138,1.2242,4.9173,11.743,4.7883,0.8027,4.0976,1.2053,1.9902
2020-06-06,"SD",66.4285714285714,1.28571428571429,0.508,15.2341,0.9446,5.2496,12.4755,5.4028,0.7144,4.5241,2.113,2.3503
2020-06-06,"TN",488.428571428571,8,0.9608,9.2223,1.218,5.5187,13.7903,5.7341,0.8757,4.5893,1.134,1.5958
2020-06-06,"TX",1815.42857142857,20.5714285714286,0.9158,10.5468,1.3083,5.6745,11.2864,4.6168,0.7962,4.6205,1.1009,1.9019
2020-06-06,"UT",333.857142857143,2.71428571428571,1.1416,13.1142,1.5449,6.7764,12.0907,5.3219,0.8322,5.3862,1.3303,1.5619
2020-06-06,"VA",668.428571428571,11.5714285714286,0.7582,10.8192,1.0868,5.1803,11.5147,4.8508,0.6629,4.3042,1.0989,1.9956
2020-06-06,"VT",13.1428571428571,0,0.7468,5.0369,0.865,3.0511,9.923,4.4627,0.563,2.8125,0.553,1.2392
2020-06-06,"WA",290,6.71428571428571,0.6532,9.2274,0.9254,5.6852,12.1213,5.0057,0.6256,4.7237,1.1763,1.4822
2020-06-06,"WI",572.857142857143,9.14285714285714,0.5976,10.1814,0.7644,5.0228,11.0047,4.8377,0.4597,4.6193,0.877,1.2909
2020-06-06,"WV",18.5714285714286,0.571428571428571,0.6282,9.2836,0.837,4.6681,14.4624,6.646,0.3326,4.1382,0.9225,1.0465
2020-06-06,"WY",13.4285714285714,0.142857142857143,0.8015,11.5531,1.1515,4.4458,9.3159,6.2906,1.4059,4.2209,1.5084,1.176
2020-06-07,"AK",20.4285714285714,0.285714285714286,0.6058,8.6666,1.0812,6.6372,11.8172,5.0448,0.5603,5.1415,0.7822,1.307
2020-06-07,"AL",651.142857142857,12,1.1986,14.9506,1.5878,5.0491,14.7523,6.0614,1.0648,4.0043,1.4201,2.2011
2020-06-07,"AR",427.714285714286,3.28571428571429,1.3469,13.1449,1.5404,6.176,14.6691,6.3943,1.0397,4.6268,1.3253,1.9954
2020-06-07,"AZ",1322.28571428571,20.5714285714286,1.14,12.4054,1.5492,5.7751,12.5423,5.8623,0.8575,4.6594,1.3524,2.0745
2020-06-07,"CA",3041,61.8571428571429,0.658,7.9182,1.0356,5.0329,8.9633,3.7697,0.4979,4.0145,1.0087,1.6454
2020-06-07,"CO",166.857142857143,10.1428571428571,0.6923,10.6181,0.9746,4.7617,9.5461,4.8455,0.611,4.2651,1.0026,1.8785
2020-06-07,"CT",168,18.7142857142857,0.6251,11.353,0.819,4.2922,9.3929,4.0497,0.3859,3.3864,1.106,3.1478
2020-06-07,"DC",62.8571428571429,4,0.3855,13.2085,1.3375,7.1317,11.9889,3.7837,0.8587,6.6578,0.6717,2.1246
2020-06-07,"DE",54.8571428571429,4.14285714285714,0.6132,10.7459,0.9833,4.3146,9.9159,4.5905,0.2374,3.475,1.7139,2.4144
2020-06-07,"FL",1542,33.8571428571429,0.7279,8.0837,1.0421,4.5734,10.0851,4.8348,0.6523,3.6827,1.0014,1.6195
2020-06-07,"GA",747.857142857143,37.7142857142857,0.823,11.6049,1.1043,5.2087,12.2285,4.6489,0.7373,4.1575,1.0299,2.1826
2020-06-07,"HI",7.14285714285714,0,0.472,4.9232,0.6214,3.4259,8.8121,3.4982,0.4096,3.3068,0.3968,0.6535
2020-06-07,"IA",323.571428571429,7,1.1455,15.2782,1.3891,5.6755,13.3011,6.0904,0.7903,4.6585,1.465,2.8031
2020-06-07,"ID",37.1428571428571,0.571428571428571,0.7636,10.139,0.919,5.1322,11.9151,5.7399,0.6332,4.0014,1.3279,1.5539
2020-06-07,"IL",838,84.7142857142857,0.7214,11.4396,0.9576,4.8154,10.4484,4.6023,0.6135,3.8786,1.0705,2.4438
2020-06-07,"IN",372.428571428571,17.2857142857143,0.9967,14.6675,1.1732,5.5494,13.5995,5.9666,0.7448,4.671,1.3062,2.5506
2020-06-07,"KS",96.8571428571429,1.42857142857143,1.0474,10.8015,1.2852,5.013,12.2021,6.0067,0.7514,4.3271,1.2545,1.4999
2020-06-07,"KY",178,6.71428571428571,0.6042,11.2008,0.8765,4.7445,12.7946,6.0443,0.5679,3.8866,0.9623,1.6779
2020-06-07,"LA",542.714285714286,11.2857142857143,0.9589,14.2032,1.2884,4.781,11.8912,5.2071,0.7446,3.8741,1.2065,3.191
2020-06-07,"MA",323.285714285714,41,0.6187,12.5408,0.825,4.6836,10.45,4.1458,0.4482,4.1997,1.0782,2.6894
2020-06-07,"MD",548,26.5714285714286,1.1782,11.3911,1.6161,5.6369,11.5366,4.7684,0.7259,4.4789,1.0274,2.2778
2020-06-07,"ME",33.2857142857143,0.285714285714286,0.4314,8.0832,0.5962,4.0535,10.3618,4.6097,0.3369,3.5038,0.7913,1.1433
2020-06-07,"MI",261.142857142857,17.5714285714286,0.6456,9.9357,0.844,4.2844,10.6207,5.2982,0.5516,3.6831,1.0576,1.7569
2020-06-07,"MN",384.428571428571,19,0.7126,12.1202,0.9144,5.5766,11.5641,4.8966,0.4755,4.4438,1.0522,1.8419
2020-06-07,"MO",238.285714285714,9.57142857142857,0.9219,9.8637,1.3195,5.5852,13.8832,6.7455,0.7608,4.6691,1.1673,1.1701
2020-06-07,"MS",330.571428571429,11.1428571428571,1.2286,15.0318,1.5282,5.5549,14.5143,5.9256,1.0661,4.4498,1.5181,3.7399
2020-06-07,"MT",6.85714285714286,0,0.5704,6.3272,0.7734,4.4376,11.0107,5.1077,0.2897,3.538,1.1216,1.1902
2020-06-07,"NC",1157.42857142857,16.4285714285714,0.872,10.5332,1.1146,5.1886,11.536,5.1467,0.5669,4.1171,1.0823,1.8644
2020-06-07,"ND",34.5714285714286,0.285714285714286,0.8864,13.8883,1.1324,5.2603,12.4821,6.0449,0.8038,4.869,1.2795,1.4281
2020-06-07,"NE",155.857142857143,3.57142857142857,1.0704,15.7648,1.4596,5.1714,12.1322,4.7806,1.0197,4.6891,1.0322,2.3494
2020-06-07,"NH",40,5,0.3929,9.2749,0.7392,3.8635,10.7661,4.372,0.3891,3.374,0.9681,1.6288
2020-06-07,"NJ",387.428571428571,69,0.8438,12.6352,1.1607,4.6919,9.4079,3.514,0.5164,3.7296,0.837,4.6898
2020-06-07,"NM",117.285714285714,5.57142857142857,0.9229,9.8786,1.1725,4.5772,10.2209,5.222,0.6551,3.6967,0.9443,1.9712
2020-06-07,"NV",214,3.71428571428571,0.7129,9.3912,0.8586,3.8285,9.8998,5.6018,0.5576,3.5698,1.1156,1.4476
2020-06-07,"NY",757.142857142857,63.1428571428571,0.7556,11.2091,0.9912,4.3433,9.7848,4.4749,0.4796,3.5797,1.0995,3.202
2020-06-07,"OH",391,26.2857142857143,0.6748,9.8283,0.9634,4.7385,12.164,5.5703,0.6266,3.7132,1.0374,1.6139
2020-06-07,"OK",144.714285714286,1.71428571428571,0.8804,9.438,1.2721,4.9045,13.812,6.5454,0.7865,3.9921,1.1578,1.5085
2020-06-07,"OR",124.428571428571,1.71428571428571,0.4469,7.5257,0.7655,5.0383,11.7108,4.9648,0.5083,4.7626,0.9003,0.8496
2020-06-07,"PA",497.285714285714,39.7142857142857,0.6014,8.5995,0.8438,4.0991,10.1556,4.477,0.4804,3.6106,0.9491,1.921
2020-06-07,"RI",72.2857142857143,8.71428571428571,0.3171,11.5478,0.4418,3.8029,8.0701,3.9706,0.3825,2.7795,0.8316,2.6994
2020-06-07,"SC",577,7.71428571428571,0.9118,10.5658,1.1474,4.8823,12.0931,5.033,0.7805,4.1006,1.2238,2
2020-06-07,"SD",66.5714285714286,1.42857142857143,0.7841,14.7682,1.2275,5.2954,12.4274,5.1064,0.856,4.6802,2.0497,2.3355
2020-06-07,"TN",465.285714285714,7.42857142857143,0.9934,9.1337,1.2613,5.3791,13.5685,5.6507,0.8622,4.3937,1.1535,1.6021
2020-06-07,"TX",1863.28571428571,21.2857142857143,0.9681,10.5889,1.3474,5.7599,11.2733,4.7884,0.8438,4.7229,1.1909,1.8735
2020-06-07,"UT",313.571428571429,2.57142857142857,1.0079,12.7825,1.3975,6.3865,11.9963,5.2991,0.7796,5.2234,1.3616,1.4412
2020-06-07,"VA",638.857142857143,11.5714285714286,0.7793,10.8808,1.0964,5.0363,11.275,4.8342,0.7023,4.2618,1.0569,2.1045
2020-06-07,"VT",11.2857142857143,0,0.6965,4.457,0.8173,2.9185,8.9836,4.7829,0.5398,2.6234,0.5651,1.2083
2020-06-07,"WA",307.571428571429,7.57142857142857,0.6047,9.0773,0.8623,5.7011,11.9079,4.998,0.6189,4.7592,1.1294,1.4627
2020-06-07,"WI",575.571428571429,7.71428571428571,0.5334,10.1841,0.7474,4.9571,10.9912,4.6515,0.4763,4.5181,0.8642,1.3278
2020-06-07,"WV",19.7142857142857,0.571428571428571,0.6408,9.6459,0.8624,4.5897,15.0549,6.4076,0.3056,4.1675,0.8314,0.9364
2020-06-07,"WY",15.8571428571429,0.142857142857143,0.9945,10.7824,1.3569,4.7689,9.8737,6.1569,1.2563,4.0591,1.3366,1.2384
2020-06-08,"AK",20.8571428571429,0.285714285714286,0.6331,9.0287,1.0651,6.531,12.4609,5.5513,0.8318,4.9192,1.0151,1.4656
2020-06-08,"AL",730.714285714286,11.5714285714286,1.2436,14.8247,1.5954,4.9913,14.5363,6.1057,1.0754,4.059,1.4335,2.2853
2020-06-08,"AR",439.285714285714,3.57142857142857,1.2486,13.2898,1.4897,6.4547,15.0337,7.1069,0.9831,4.8728,1.5238,2.0898
2020-06-08,"AZ",1289.85714285714,20.8571428571429,1.0411,12.5483,1.4756,5.9063,12.3979,5.9395,0.8352,4.6465,1.4865,2.2307
